"MSP"	"SRS2821229"	"SRS2821227"	"SRS2821226"	"SRS2821225"	"SRS2821224"	"SRS2821223"	"SRS2821222"	"SRS2821221"	"SRS2821218"	"SRS2821217"	"SRS2821215"	"SRS2821213"	"SRS2821212"	"SRS2821210"	"SRS2821207"	"SRS2821206"	"SRS2821205"	"SRS2821204"	"SRS2821020"	"SRS2821017"	"SRS2821016"	"SRS2821015"	"SRS2821014"	"SRS2821012"	"SRS2821011"	"SRS2821010"	"SRS2821009"	"SRS2821008"	"SRS2821007"	"SRS2821005"	"SRS2821004"	"SRS2821003"	"SRS2821002"	"SRS2821001"	"SRS2820998"	"SRS2820997"	"SRS2820996"	"SRS2820994"	"SRS2820993"	"SRS2820991"	"SRS2820990"	"SRS2820986"	"SRS2820985"	"SRS2820979"	"SRS2820976"	"SRS2820975"	"SRS2820974"	"SRS2820972"	"SRS2820971"	"SRS2820967"	"SRS2820965"	"SRS2820964"	"SRS2820963"	"SRS2820962"	"SRS2820960"	"SRS2820959"	"SRS2820958"	"SRS2820957"	"SRS2820956"	"SRS2820953"	"SRS2820952"	"SRS2820951"	"SRS2820950"	"SRS2820949"	"SRS2820947"	"SRS2820946"	"SRS2820943"	"SRS2820942"	"SRS2820941"	"SRS2820940"	"SRS2820939"	"SRS2820937"	"SRS2820936"	"SRS2820935"	"SRS2820933"	"SRS2820932"	"SRS2820929"	"SRS2820928"	"SRS2820926"	"SRS2820924"	"SRS2820923"	"SRS2820922"	"SRS2820918"	"SRS2820917"	"SRS2820914"	"SRS2820910"	"SRS2820909"	"SRS2820905"	"SRS2820904"	"SRS2820902"	"SRS2820901"	"SRS2820898"	"SRS2820897"	"SRS2820896"	"SRS2820895"	"SRS2820894"	"SRS2816074"	"SRS2816073"	"SRS2816072"	"SRS2816071"	"SRS2816070"	"SRS2816069"	"SRS2816066"	"SRS2816065"	"SRS2816063"	"SRS2816062"	"SRS2816052"	"SRS2816048"	"SRS2816045"	"SRS2816044"	"SRS2815679"	"SRS2815678"	"SRS2815677"	"SRS2815673"	"SRS2815672"
"msp_0652"	0	0	79	0	0	59	0	0	41	0	0	83	0	1105	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	16	0	0	54	646	122	0	0	99	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	295	0	0	0	314	0	0	0	0	83	0	0	0	0	0	0	0	0	0	1371	0	0	0	0	0	0	44	0	0	0	0	404	0	38	0	0	0	0	0	0	0	44	330	211	0	43	0	0	0	135	0	514	0	0	0	0	313	0	0	0	0
"msp_0654"	0	1769	0	0	14	35	2004	21	0	280	15	129	3120	134	29	497	0	704	1179	0	926	0	342	0	1707	1332	18	2241	21	12	1039	0	2185	27	511	34	0	2452	33	0	38	0	0	0	1311	0	1172	83	0	132	1344	14	0	0	613	0	2845	0	481	0	1175	0	337	56	0	0	0	0	2109	0	0	0	3132	363	0	965	1181	73	1409	8327	359	1784	145	33	6043	195	10	0	0	1912	3866	304	208	16071	0	0	8565	0	0	302	6734	0	0	7728	0	707	1796	64	16	0	0	0	0	0	0
"msp_0655"	0	0	128	0	77	35	46	92	61	37	0	25	131	106	254	0	120	13	0	0	0	128	66	17	0	48	41	7	0	0	48	26	0	47	84	98	46	43	145	42	50	166	0	129	181	210	68	265	304	93	162	0	0	119	83	122	151	34	0	291	62	43	0	73	65	0	0	0	0	72	0	0	0	261	60	0	46	0	57	29	53	0	44	151	48	19	68	70	65	41	0	63	58	94	0	0	264	0	93	144	476	97	43	28	0	204	85	37	627	344	96	99	164	104	43
"msp_0665"	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0671"	2756	0	0	0	0	0	0	0	0	0	0	0	11	0	17	28	8	0	0	15	0	0	0	0	0	9	27	0	0	0	0	182	0	8	0	18	0	39	0	0	49	0	7	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	20	0	16	0	0	12	0	0	8	0	0	108	0	12	0	0	0	0	0	0	0	159	0	0	0	17	0	0	0	0	0	0	9	0	0	0	0	47	0	0	0	41	22	13	0	0	0	143	0	0	0	0	0	0	0
"msp_0674"	0	0	59	0	126	0	0	0	269	0	337	0	0	0	0	0	26	0	0	0	0	266	0	0	95	314	0	0	0	0	0	561	347	99	16	32	158	0	0	0	0	0	247	176	0	0	50	0	170	61	0	29	0	0	0	0	121	0	79	292	0	11	0	38	20	229	41	0	0	45	0	276	0	12	0	0	0	0	65	102	69	107	0	0	76	45	0	0	0	0	0	0	0	0	372	0	0	0	329	49	0	0	0	0	0	0	1638	102	0	65	0	0	0	43	0
"msp_0676"	0	0	0	0	0	0	0	0	0	0	0	0	0	620	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0677c"	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	48	0	0	0
"msp_0679"	0	0	0	0	0	0	0	0	0	0	0	375	0	1097	0	16	14	0	0	0	0	477	0	0	0	0	0	52	0	0	0	0	0	36	0	371	0	0	169	0	0	0	0	0	0	0	490	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	34	0	80	17	33	0	0	0	0	11	0	0	0	0	0	351	29	0	0	0	199	24	0	276	18	0	64	0	0	252	0	168	0	10	0	0	0	0	0
"msp_0685"	30	0	0	0	0	0	0	0	0	0	0	0	0	3205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	8	25507	6	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	80022	0	0	13	0	0	0	20	0	0	0	0	0
"msp_0692"	0	0	0	0	0	0	0	0	0	17	0	110	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	119	0	0	7	0	0	0	306	47	0	0	396	0	0	0	0	0	1739	0	898	0	0	0	955	46	0	0	57	0	234	0	0	0	0	0	0	418	0	0	0	0	0	0	0	0	0	505	0	0	67	0	0	0	0	0	0	30	0	556	0	0	0	0	0	0	95	0	0	0	717	331	0	0	656	0	251	0	0	201	0	0	0	0	0	0	0	0	0
"msp_0693"	0	603	98	0	393	162	278	273	269	399	0	133	481	0	0	0	335	130	0	0	0	75	46	77	0	146	170	13	0	0	124	52	0	122	43	93	0	190	738	21	33	38	0	0	0	0	171	244	99	76	27	0	0	0	124	217	42	17	50	121	263	76	0	2701	290	0	0	0	0	56	0	1458	343	49	0	0	106	166	0	0	21	57	20	11	0	0	130	0	0	0	112	122	191	0	155	0	0	0	0	18	97	0	61	0	0	21	21	81	41	0	0	31	0	42	0
"msp_0697"	20	0	0	0	34	0	0	0	0	0	0	12	36	139	10	283	168	40	20	0	0	15	20	0	0	46	13	0	0	0	0	495	0	0	31	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	8	0	367	0	0	0	0	0	0	971	0	0	0	94	0	0	92	0	49	43	0	0	22	31	0	0	90	195	0	0	32	23	0	0	0	11	0	0	0	268	223	19	0	0	0	323	0	0	0	0	0	0	0
"msp_0698"	0	0	0	0	0	0	19	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	74	64	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
"msp_0705"	0	472	345	508	828	284	325	244	412	285	1449	190	1045	662	0	400	433	107	829	324	11	112	655	204	524	446	444	61	0	0	404	683	0	369	33	88	0	37	154	103	19	0	0	557	123	198	86	225	0	195	154	633	0	0	128	0	365	100	0	266	199	52	0	232	0	0	0	2031	219	148	184	0	0	175	0	321	98	98	34	33	48	140	24	46	122	42	138	56	109	38	903	171	976	63	355	0	0	80	195	122	81	0	12	96	238	95	146	99	0	24	150	31	300	489	18
"msp_0707"	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0709"	0	0	0	5	5720	0	6277	0	291	0	0	55	29	11	8	0	0	0	0	0	0	13	0	12	281	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4873	0	0	0	4629	0	0	20	0	0	0	0	10	9073	571	0	2075	896	0	0	16	5259	3441	292	7	0	0	0	0	0	6	2578	117	0	8	1901	0	0	0	0	0	0	0	7437	0	19209	0	0	3960	18270	0	0	0	0	0	9	0	0	0	11	428
"msp_0713"	0	167	26	428	19	66	129	108	67	19	18	0	159	17	50	79	32	14	68	0	10	33	36	25	27	61	10	0	0	828	0	0	146	0	46	13	186	33	71	87	33	42	178	48	49	94	46	63	90	44	45	8	0	186	11	56	24	20	54	44	43	9	42	30	72	10	171	28	120	55	60	86	37	29	131	28	12	33	57	0	0	12	0	16	37	15	15	0	0	54	61	48	0	72	80	27	570	0	15	0	27	35	0	20	55	0	0	24	32	0	43	11	280	0	12
"msp_0716"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	281	62	0	528	0	0	2762	0	0	0	0	0	574	0	0	0	0	11	0	0	0	0	0	0	0	0	54	0	40	0	0	47	0	0	0	0	0	0	0	0	141	1258	0	0	0	0	0	0	0	0	0	0	47	19	0	0	0	160	0	0	0	0	296	0	0	346	0	0	801	0	266	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0722"	5924	495	87	782	109	169	287	1179	239	83	397	308	226	279	186	166	135	268	242	0	0	83	91	26	56	52	153	114	0	0	74	39	105	73	1619	204	0	40	101	224	596	502	0	1458	626	136	160	189	0	13	181	65	0	482	293	18	80	86	296	72	46	354	0	63	408	681	60	265	404	82	371	265	239	1493	0	44	185	112	66	56	104	169	99	509	313	425	62	428	64	373	74	96	29	46	71	0	715	117	597	216	1964	0	633	106	0	705	52	121	51	21	50	57	90	0	13
"msp_0723"	0	0	53	0	0	0	0	0	0	0	0	512	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	135	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	92	0	0	0	0	0	0	0	0	0
"msp_0729"	0	0	0	0	0	249	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0
"msp_0733"	20670	0	53	0	744	0	848	0	13	0	1123	0	0	0	0	0	11	0	0	0	0	131	0	34	184	0	78	0	0	0	15	169	0	0	0	9	0	230	10	43	93	0	0	0	0	0	122	0	0	0	0	413	0	0	0	0	0	21	0	970	13	0	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	103	10	628	0	0	15	0	528	201	0	739	0	0	0	0	0	0	0	62	103	0	51	0	0	18	0	0	0	0	115	0	0	0	0
"msp_0735"	0	0	0	258	0	0	0	0	0	0	0	0	0	894	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	50	0	61	0	0	52	0	0	0	0	142	0	0	0	0	0	0	0
"msp_0737"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0739c"	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	14	0	0	253	20	6	0	0	0	0	0
"msp_0740"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	72	0	0	0	173	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0
"msp_0742"	5083	0	11	206	432	0	46	50	137	64	17	1732	0	183	0	158	125	113	19	37	0	144	108	94	382	69	41	35	21	1415	50	59	469	12	0	16	48	178	2012	3690	3617	0	29	0	14	4844	63	247	413	0	19	2242	86	131	10567	14	41	13	185	0	560	0	148	23	63	432	49	3699	0	224	37	1036	403	0	242	367	12	163	0	0	0	0	51	0	0	0	0	0	0	31	112	8198	29	213	31	258	73	18	168	0	0	156	0	48	22	0	15	0	0	0	0	32	0	3038	0
"msp_0747"	0	0	44	0	0	0	13419	0	205	0	0	0	0	0	0	0	0	0	8	0	10	3021	0	0	0	0	0	886	9	17	29	13	2482	118	0	2765	0	0	379	0	0	10	0	0	0	0	37	0	0	10811	5735	12	20	5183	8	0	18	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1518	0	0	0	243	0	0	0	5664	2298	0	0	0	2904	0	0	0	0	0	0	0	3739	0	477	565	0	0	0	0	10459	0	0	0	41	0	25	570	0	0
"msp_0750"	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0751"	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	13	100	0	0	0	0	0	46	0	15	0	0	0	0	0	0	0	0	0	13	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1057	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0756"	12	0	0	0	0	0	0	0	0	0	0	40	0	0	0	1161	0	0	0	0	0	231	0	0	0	0	0	0	0	0	13	0	846	41	425	134	0	46	0	0	0	0	0	162	0	0	357	0	0	0	0	0	0	0	172	0	0	0	0	110	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	30	0	0	0	174	0	28	0	0	0	0	0	0	0	0	17	0	95	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0757"	13	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	418	0	0	37	0	1526	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1320
"msp_0760"	288	0	0	9	1702	18	0	0	0	615	0	0	17	102	0	51	4681	0	0	276	366	12029	7	9	0	94	0	148	0	0	12	214	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	9	0	0	355	8	0	44	152	0	23	0	52	0	0	159	0	0	0	0	0	268	0	0	111	152	6	0	0	74	11	0	0	0	0	0	0	46
"msp_0761"	0	0	9	0	0	30	0	0	0	16	0	91	0	0	0	0	0	0	8	0	0	22	0	0	0	0	0	19	0	0	0	0	0	14	0	85	0	0	19	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	9	17	0	10	0	41	54842	9	10	0	715	0	0	0	0	0	0	0	47	0	169	124	0	153	52	0	19	0	61	0	9	0	0	0	0	0
"msp_0763"	0	0	2995	5349	1364	2644	33393	34	9253	2188	7969	1305	6274	9494	2751	1947	3107	1023	19	33	96	1402	4965	0	0	3779	4729	951	45	20	2315	262	3614	1517	7390	874	4929	3860	5106	898	5739	2001	55	5839	14	14909	7970	10538	13	3555	7489	9291	54	9713	8975	29	14425	1575	6857	1627	2167	482	0	3931	2253	0	0	0	2638	847	0	0	5312	12097	0	2092	2639	0	0	1935	200	0	590	3716	2507	658	1951	1629	46	384	343	7195	4637	8643	0	1845	0	1487	5396	2694	10357	0	1047	5882	0	5076	2394	3906	2302	357	0	372	47	0	2389
"msp_0765"	0	11	0	0	0	0	48	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	13	9	0	0	0	21037	13	0	0	0	0	0	7777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0766"	0	1336	0	0	0	267	0	0	249	0	0	0	0	15	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	1402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	110	0	0	0	0	0	0	33	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	316	0	0	101	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0
"msp_0767"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3870	0	258	0	0	0	0	0	110	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	71	0	0	0	0	56	0	23	0	16	0	0	0	0	420	380	0	0	0	0	0	0	0	22	0	14	0	0	0	0	0	72	0	0	0	0	0
"msp_0769"	20	2469	1587	765	3461	706	3055	10103	4288	308	4836	65	1043	536	3336	1411	938	297	427	571	815	62	116	269	1255	773	74	43	0	0	136	222	226	139	735	148	69	279	267	128	28	651	1125	708	183	1824	258	169	752	95	101	204	1048	1210	463	281	183	283	652	496	188	775	849	189	221	408	3208	591	367	3802	1313	392	790	140	432	367	107	477	104	383	76	57	69	270	187	0	86	131	43	96	725	199	81	1792	474	0	291	33	513	93	450	0	16	484	242	143	349	71	82	53	281	47	357	642	33
"msp_0772"	0	0	11	79	0	0	28	0	0	14	0	0	79	0	0	54	0	0	0	0	0	0	5	9	0	0	10	0	0	21	0	0	34	0	0	0	18	0	5	0	0	0	0	32	49	0	0	0	54	73	0	0	811	27	0	0	0	0	0	0	0	0	7	35	40	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	18	0	44	0	0	0	9	0	0	0	0	0	0
"msp_0773"	0	0	12	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1287	957	0	0	0	0	11	0	0	36	0	0	0
"msp_0776"	0	0	46	0	0	0	0	0	0	21	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	82	0	27	0	0	0	26	0	0	0	150	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	7	0	0	0	0	24	0	54	0	0	201	0	0	47	0	0	0	0	0	0	0	0	0
"msp_0777"	0	0	3803	63	109	714	4881	0	660	451	0	390	0	72	0	419	251	11	16	14	778	1016	433	0	0	0	1268	395	23	19	75	49	488	425	13	2336	1315	0	2535	0	0	0	0	106	0	15	533	0	10	13972	5908	23	39	2695	7483	12	206	458	0	15	0	66	0	408	0	0	0	2994	0	0	0	0	0	551	0	0	1369	0	0	0	0	0	8	0	450	2053	68	123	0	387	0	0	120	0	10437	7813	8435	650	195	956	535	0	4832	0	0	1180	1424	4423	3568	196	0	139	149	0	0
"msp_0780"	0	1275	81	0	1149	2126	11	2625	624	19	10	0	0	704	22	946	1446	1207	0	0	610	18	0	229	1251	455	0	46	0	0	0	234	4116	43	9	0	0	68	270	0	0	877	1328	629	0	27	804	85	0	270	0	0	0	0	35	0	770	1056	814	47	295	913	9	25	0	4850	437	0	293	435	33	0	0	107	0	165	16	191	0	88	272	0	0	52	35	61	0	0	600	0	0	76	0	415	346	0	2071	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	50
"msp_0781"	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0792"	51	0	6	0	0	0	0	0	0	0	0	1003	0	10	0	0	0	0	83	0	0	0	5	0	0	52	76	0	0	0	14	51	0	0	0	0	0	8	9	210	470	0	126	0	45	53	31	5536	0	0	0	0	18	0	0	0	9	11	43	0	0	41	14	0	107	19	19	48	0	0	46	33	0	0	757	0	116	309	0	0	0	141	0	0	0	0	0	0	293	0	0	59	12	0	0	0	0	655	470	0	146	1236	30	0	0	0	0	0	0	0	0	134	232	0	0
"msp_0794"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	376	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0804"	0	0	184	0	0	0	0	0	0	0	0	799	0	0	0	0	77	0	0	0	0	570	0	0	0	0	0	862	0	0	16	30	0	0	8537	67	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	1657	0	0	0	0	0	0	36	0	1813	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	5104	967	0	0	0	0	0	0	0	0	0	0	0	545	0	0	504	0	0	0	0	524	0	0	0	0	0	0	0	0	0
"msp_0814"	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0817"	0	0	15	0	426	0	0	0	0	0	96	15	535	0	16	0	0	84	0	398	0	1658	0	0	0	0	152	0	0	0	0	0	0	0	0	296	0	0	0	0	0	0	0	0	0	0	617	0	0	0	57	21	0	0	1196	0	0	0	344	0	0	0	5	0	0	10	11	0	0	200	37	0	0	41	0	0	124	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	156	101	16	0	38	0	0	20	0	1391	0	34	0	0	0	0	0
"msp_0818"	17	0	24	0	0	0	170	0	0	0	0	19	3762	6231	0	67	0	0	0	0	0	2267	0	0	0	0	1116	0	19	6	15	0	685	0	0	381	19	0	0	0	0	0	0	15	0	45	245	0	0	33	8938	10	13	0	0	12	16	1246	0	0	0	0	7	5459	0	0	0	0	0	0	275	0	0	0	0	0	0	0	36	3094	245	0	0	0	0	29	0	0	0	3621	0	0	0	0	7126	0	0	0	0	0	0	0	0	0	0	1625	5338	8371	0	0	0	0	0	0	0
"msp_0820"	0	992	1599	0	5162	1124	1987	429	1198	955	610	1371	854	1469	0	1017	1322	719	392	462	915	495	602	118	174	0	1454	164	17	10	207	718	1147	569	316	224	0	174	880	784	301	849	10	892	131	2766	885	501	88	412	488	569	6	2084	1584	0	745	641	2040	927	729	363	311	555	605	0	428	0	355	901	0	170	660	513	545	629	367	168	195	7	395	530	50	371	874	418	399	78	1297	223	0	628	1571	182	2458	52	0	922	624	473	871	0	414	1008	0	384	441	1261	115	407	2786	362	860	787	1167
