"MSP"	"ERS2637868"	"ERS2637867"	"ERS2637866"	"ERS2637865"	"ERS2637863"	"ERS2637861"	"ERS2637859"	"ERS2637858"	"ERS2637857"	"ERS2637856"	"ERS2637855"	"ERS2637854"	"ERS2637853"	"ERS2637852"	"ERS2637851"	"ERS2637849"	"ERS2637848"	"ERS2637847"	"ERS2637845"	"ERS2637844"	"ERS2637843"	"ERS2637842"	"ERS2637841"	"ERS2637839"	"ERS2637838"	"ERS2637837"	"ERS2637836"	"ERS2637835"	"ERS2637834"	"ERS2637833"	"ERS2637832"	"ERS2637831"	"ERS2637830"	"ERS2637829"	"ERS2637828"	"ERS2637827"	"ERS2637826"	"ERS2637825"	"ERS2637824"	"ERS2637822"	"ERS2637821"	"ERS2637820"	"ERS2637818"	"ERS2637817"	"ERS2637816"	"ERS2637815"	"ERS2637814"	"ERS2637813"	"ERS2637812"	"ERS2637811"	"ERS2637810"	"ERS2637809"	"ERS2637808"	"ERS2637807"	"ERS2637806"	"ERS2637805"	"ERS2637804"	"ERS2637803"	"ERS2637801"	"ERS2637800"	"ERS2637799"	"ERS2637798"	"ERS2637797"	"ERS2637795"	"ERS2637794"	"ERS2637792"	"ERS2637791"	"ERS2637790"	"ERS2637789"	"ERS2637788"	"ERS2637787"
"msp_1001"	8	0	0	2664	283	0	555	88	0	0	13	0	0	0	0	0	466	791	0	25	26	0	94	173	5	0	81	37	0	0	133	8	185	0	0	426	0	0	12	252	0	0	0	0	0	16	0	0	0	67	0	0	183	0	30	0	0	0	0	4358	0	98	0	0	0	0	75	0	0	136	0
"msp_1006"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	11	0	0	0	0	7	16	0	0	0	0	0	5	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	470	0	0	0	0	459	0	0	0	0	0	0	0	0	0	0	0
"msp_1009"	367	0	0	0	0	0	0	656	837	0	0	0	0	0	232	0	0	546	0	0	161	345	0	1363	0	340	0	226	0	614	0	0	318	0	0	132	0	246	0	529	0	43	182	316	1733	435	0	1023	0	429	0	88	0	201	225	0	314	214	339	528	0	0	421	513	0	0	703	0	43	0	0
"msp_1012"	0	143	0	0	201	0	388	71	12	0	27	0	67	81	0	0	93	882	322	39	0	84	76	415	0	0	56	65	43	24	197	45	28	23	408	203	0	0	0	973	0	0	0	0	0	0	114	0	0	990	22	0	105	47	103	14	0	1571	871	674	1769	28	39	367	8	0	0	0	0	12	0
"msp_1013"	0	866	7	604	23	0	117	0	0	52	0	0	57	0	0	0	72	284	127	61	41	0	0	60	0	61	0	0	0	571	192	187	0	103	0	206	0	66	183	1044	0	0	0	0	0	0	269	0	67	0	0	0	637	0	0	0	0	0	0	757	130	0	0	0	0	0	0	0	24	35	0
"msp_1016"	0	0	0	0	0	0	0	0	27	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	44	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
"msp_1019"	0	0	0	0	215	0	0	0	0	0	28	0	7	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527	0	224	0	0	0	0	0	0	0	0	0	0	0
"msp_1021"	836	0	117	1585	161	87	0	3166	238	712	541	375	779	377	111	0	592	1433	99	248	0	611	550	372	148	0	326	423	718	1238	279	65	0	27	1314	738	1404	0	0	130	183	701	235	496	116	978	518	395	31	146	1466	904	483	194	3758	49	460	3091	0	102	0	0	178	26	32	0	814	0	613	2987	179
"msp_1022"	0	0	0	0	9	0	205	226	26	0	18	0	0	0	0	0	0	150	0	0	0	0	405	0	0	0	0	1098	433	0	13	0	0	0	0	426	0	0	0	0	0	1518	0	192	0	184	0	0	0	120	0	0	537	0	298	0	482	0	579	0	0	0	56	0	0	0	376	0	0	0	0
"msp_1032"	0	0	298	0	0	0	0	0	1366	0	0	0	428	0	290	0	0	13	0	315	0	2140	0	0	0	0	0	0	251	0	16	0	0	758	0	503	486	0	0	895	0	776	570	282	224	215	0	0	0	0	0	0	0	1701	0	1492	192	0	0	2812	0	0	80	447	0	0	773	8	395	0	0
"msp_1038"	81	0	0	0	20	32	0	52	0	0	1226	99	0	346	0	0	0	519	40	0	0	77	462	34	0	0	60	160	38	204	468	34	101	0	61	55	54	19	0	0	0	133	82	59	853	262	0	791	0	125	0	737	0	88	0	30	0	72	0	112	627	217	1078	0	0	0	254	9914	0	0	28
"msp_1039"	0	0	0	8	0	41	0	0	0	0	0	0	0	51	0	0	0	0	8	0	0	0	29	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	178	0	0	0	0	0	12	0	0	0	0	0	0	0	164	0	0	0
"msp_1043"	0	0	0	0	0	0	0	0	11	0	0	0	0	314	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	537	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	1091	0	0	0	55	0	0	0	0	0	0	0	0	655	0	0	0	0	0	0	0	0
"msp_1047"	0	0	0	0	0	0	0	259	0	0	0	302	0	5219	0	0	0	0	0	0	0	0	59	0	0	45	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	21748	0	0	0	0	0	0	0	0	8086	0	0	0	0
"msp_1049"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	834	0	0	0	0	0	0	781	0	0	0	0	0	0	0	0	2251	0	0	0	0	0	0	0	0
"msp_1057c"	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0
"msp_1060c"	65	1194	222	3693	428	111	2850	221	47	0	297	180	855	194	0	17	163	1343	235	311	193	84	1246	741	15	316	294	164	0	841	520	580	2369	1642	162	1586	160	219	237	3111	24	52	0	39	0	139	579	37	276	212	376	31	342	601	712	404	16	330	363	1723	303	1425	101	219	0	73	923	214	71	77	33
"msp_1062"	0	18	0	0	26	0	0	2079	3478	0	16	0	0	84	308	0	0	14	0	0	0	1523	0	187	1392	0	0	247	1317	0	0	0	0	0	8204	19	0	0	0	0	111	1023	682	288	48	1225	0	0	0	137	908	1314	0	0	27	0	982	0	0	0	0	0	605	8	160	0	0	0	543	4518	0
"msp_1069"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1738	100	0	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	3201	0
"msp_1076"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1180	0	0	0	0	0	0	0	0	0	0	654	1639	0	799	0	0	0	526	0	0	0	0	23	0	0	0	0	1233	0	0	0	0	0	1292	0	0	22	0	0	0	0	0	0
"msp_1078"	0	26	0	34	0	15	23	0	0	0	0	0	0	0	0	0	0	23	0	0	69	0	28	17	0	0	0	0	0	0	13	52	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	31	13	0	0	242	0	27	156	0	306	17	0	29	57	0	0	0	0	0	0	0	0	0
"msp_1081"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1089"	0	0	8	0	0	0	0	0	0	0	0	50	0	28	0	0	0	0	0	0	0	0	254	0	0	0	80	26	0	0	0	38	0	0	14	0	0	233	7	142	31	0	0	23	0	0	0	0	0	0	0	0	21	0	0	0	29	0	0	31	0	0	30	0	0	10	0	0	0	75	57
"msp_1090"	0	130	0	265	198	37	213	32	0	0	41	0	119	0	0	0	114	89	0	301	219	0	155	438	5	0	248	0	0	26	0	0	1090	0	0	133	0	0	12	172	0	0	0	23	0	24	0	0	172	0	0	0	258	75	55	201	0	0	0	138	0	476	0	34	0	0	16	0	0	0	0
"msp_1093"	388	0	0	0	0	0	4071	0	0	0	353	0	0	4337	0	0	457	0	0	0	0	0	0	91	0	58	17	0	0	0	175	0	367	0	29	0	0	0	0	1597	0	171	0	0	0	0	9	0	0	0	0	0	0	650	0	0	0	1145	0	0	0	0	0	0	0	0	0	0	0	12	0
"msp_1094"	0	330	0	0	0	0	0	236	190	0	0	0	0	103	0	0	0	0	0	0	0	354	109	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	15	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	349	0	0	0	0	65	0	14
"msp_1100"	0	1288	0	0	584	0	411	811	35	0	24	0	0	0	0	0	16	4	328	0	0	0	0	0	0	0	553	0	0	1211	364	0	24	0	0	0	0	0	0	23	0	16	14	197	19	75	0	0	0	33	577	307	0	55	16	0	0	30	1576	32	0	0	0	0	0	0	568	0	15	671	0
"msp_1114"	0	408	0	54	0	0	0	0	295	400	0	0	0	0	571	0	0	0	0	0	407	0	0	0	0	0	253	0	0	618	0	0	0	0	0	0	0	0	344	216	0	0	200	0	0	132	0	0	0	0	0	92	0	0	270	187	0	59	0	0	0	0	0	31	0	976	212	0	0	0	0
"msp_1120"	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	472	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	66	0	0	0	25	0	0	0	0	0	0	725	0	0	0	0	0	0	0	0
"msp_1126"	0	0	0	0	43	0	0	0	0	81	29	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	1391	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
"msp_1127"	0	0	182	5	30	21	631	0	11	0	0	0	0	0	0	0	0	0	377	20	0	0	0	26	10	0	67	0	0	54	6	42	27	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	43	16	0	23	0	0	5609	52	0	0	0	473	0	0	0	96	10	0	52	0	0	0	0
"msp_1128"	0	0	0	0	0	0	0	0	5959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1321	0	0	690	0	0	0	91	0	0	196	0	1143	0	338	0	0	0	183	0	0	26	0	22	0	0	155	32	0
"msp_1132"	0	0	0	0	0	0	327	25	0	0	0	434	0	0	0	0	0	455	0	0	0	63	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	26	574	0	913	22	0	0	0	40	0	0	0	0
"msp_1139"	0	0	0	0	0	0	0	0	0	0	0	0	0	810	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	150	0	0	0	0	0	1360	0	0	0	0	0	117	0	0	0	0	38	0	16	0	0	0	0	0	0
"msp_1140"	0	0	0	6	0	0	1521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0
"msp_1143"	732	751	735	0	105	323	66	442	1055	102	380	413	0	270	149	0	17	17	38	498	0	250	319	97	1131	1382	248	704	370	73	27	251	473	0	2148	0	1443	969	143	0	760	313	480	246	9	368	274	613	196	142	2142	449	0	0	435	0	256	45	321	0	523	0	316	0	428	924	166	0	487	1083	1688
"msp_1158"	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	32	0	19945	52	0	0	42	73	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	208	0	0	0	0	0	0	0
"msp_1159"	0	0	0	1172	0	0	0	0	0	31	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	100	0
"msp_1168"	0	0	0	0	24	0	0	0	0	17	0	0	0	0	47	0	0	0	5	10	0	0	0	8	9	0	0	12	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1171"	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	45	0	0	0	0	0	0	1016	0	0	0	0	0	6	180	0	40	0	0	0	0	0	0	0	182	0	0	152	430	97	0	0	0	265	0	0	0	0	88	0	0	0	0	0	0	0
"msp_1172"	0	10	0	322	241	0	292	51	41	0	0	38	0	41	0	0	17	968	0	24	0	0	216	132	0	0	35	0	0	16	37	5	111	0	0	113	0	0	0	220	0	0	0	0	0	15	25	0	32	402	15	0	41	114	22	0	0	0	0	224	0	114	0	202	0	0	65	0	0	0	0
"msp_1173c"	0	107	236	573	336	0	0	0	0	8	0	0	0	0	0	108	70	177	295	34	210	0	324	56	0	562	0	0	0	0	151	172	0	2621	374	0	19	336	61	0	36	0	0	0	0	79	189	7	24	109	279	0	257	63	0	0	0	200	0	0	290	0	103	0	227	617	97	188	130	0	625
"msp_1177"	0	45	0	336	335	49	488	0	0	0	65	101	69	18	0	0	0	0	1041	208	0	373	207	154	0	0	212	280	0	78	448	264	87	188	0	0	393	0	0	359	26	0	0	192	0	0	32	0	225	177	413	179	154	24	0	0	0	0	15	0	0	412	114	111	0	20	107	0	136	61	0
"msp_1185"	0	0	0	0	0	0	0	0	0	0	1273	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1188"	0	90	0	0	0	0	0	0	18	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0
"msp_1189"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	40	0	5	0	0	0	281	0	0	15	0	0	0	3727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	1012	0	0	0	0	0	0	0	0
"msp_1193"	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	1798	0	0	0	0	0	35	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
"msp_1196"	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
"msp_1198"	0	0	8	0	0	3357	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	1196	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1215"	0	0	0	0	33306	0	0	0	0	0	0	0	0	0	0	0	0	21	5089	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0
"msp_1217"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
"msp_1219"	40	20	0	0	0	62	559	0	12	502	25	0	0	0	0	146	0	0	0	0	0	0	16	0	6	0	0	0	0	0	43	0	0	0	36	36	0	0	0	0	14	115	0	0	80	32	79	0	0	0	0	167	0	101	0	0	0	0	36	7	18	0	0	0	0	0	0	60	39	0	0
"msp_1236"	0	1559	251	0	154	471	204	1157	294	1155	483	171	411	703	581	0	0	40	53	583	0	107	264	799	524	912	189	838	446	73	0	0	881	15	448	523	1873	694	333	0	585	690	698	765	29	679	900	683	7	323	944	663	19	415	299	21	231	1860	340	75	0	182	1368	21	977	317	437	400	248	398	1957
"msp_1238"	0	60	0	108	107	18	148	143	8	0	0	89	59	0	0	0	52	100	0	19	0	44	144	97	0	0	102	0	0	396	26	0	16	0	90	357	0	0	98	173	0	43	18	0	0	34	0	0	98	7	0	0	0	127	0	242	0	0	0	484	0	19	0	179	0	0	23	34	28	216	0
"msp_1241"	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1244"	9627	0	8163	59	13111	2172	8237	4829	10497	8383	3089	2283	1565	1705	2968	12	312	1851	3060	0	5273	4467	3742	3914	17321	10099	11760	6637	29	6727	2463	0	7068	15248	0	4539	2593	3688	8463	2983	3990	3492	2555	1606	2770	865	0	3438	1298	1133	3239	66	38	841	19102	673	4393	724	1162	4089	0	0	730	3553	13746	582	6736	3264	700	3740	6038
"msp_1245"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1251"	0	0	0	0	15	0	0	0	0	0	0	0	71	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	8	41	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	9	0	0	0	58	0	0	35	0	0	0	0
"msp_1256"	0	0	0	0	358	0	0	0	92	0	0	0	0	0	0	0	0	23	0	0	0	1221	452	0	0	0	0	69	186	224	7	0	0	0	0	0	0	0	0	0	0	38	195	27	45	0	0	0	0	223	58	81	0	357	58	146	116	626	102	0	24	0	0	0	19	0	0	0	0	158	0
"msp_1259c"	0	0	0	0	873	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1264c"	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	24	0	0	0	8	0	47	0	0	0	10	26	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	22	0	28	0	0	44	9	0	0	18	0	0	0
"msp_1270"	0	0	0	0	0	0	1315	134	46	879	1586	0	847	560	0	0	0	13	0	0	0	423	0	0	0	214	648	0	0	0	0	0	490	0	122	92	0	0	305	0	0	1816	778	633	629	1469	0	0	363	0	239	0	0	0	501	391	0	1160	0	0	0	0	951	0	0	0	0	0	387	0	0
"msp_1279"	490	556	292	789	125	233	18	0	0	0	0	63	0	0	0	1074	340	0	616	405	246	0	0	581	791	0	0	383	117	200	843	407	0	174	0	0	313	532	0	554	255	0	0	0	0	0	321	303	0	1304	0	638	291	0	0	0	277	0	468	1245	167	728	0	389	115	457	745	1115	0	0	411
"msp_1287"	0	0	0	0	7	0	0	0	0	0	0	54	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	34	0	0	0	20	0	0	0	0	0	0	21	0	30	0	0	27	0	26	0	426	0	0	0	0	0	0	0	0	0	0	0	18	0	58	16
"msp_1291"	187	0	83	7	236	42	633	359	77	190	10	45	115	404	85	53	0	645	466	53	117	993	160	413	177	0	354	592	0	264	219	61	110	0	37	121	247	19	87	164	0	1609	306	243	385	96	164	38	83	148	147	111	286	113	561	673	471	340	640	187	17	787	192	471	216	89	712	0	110	37	0
"msp_1292"	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	419	0	0	0	0	38	0	0	0	0
"msp_1293"	235	0	0	0	0	0	0	590	1113	652	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598	0	0	0	0	663	0	0	62	1116	229	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	1711	0	0	0	0	208	0	0
"msp_1300c"	18	0	0	0	321	0	0	0	0	17	0	0	0	0	0	0	46	35	0	0	0	0	0	0	0	0	0	0	0	0	39	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	59	0	26	0	58	0	38	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1302"	473	825	35	0	225	259	3611	1131	367	0	740	272	922	239	53	0	0	1816	11	0	0	1187	988	0	27	39	535	680	416	757	153	722	1028	34	2229	417	0	0	0	0	105	1488	465	411	14	139	1810	530	0	142	486	138	747	104	1014	186	640	4652	0	0	1811	0	151	9	0	179	579	0	889	566	69
"msp_1308"	0	21	754	12	0	48	0	0	0	45	0	0	73	0	1799	30	0	0	7	0	0	0	54	0	137	0	0	0	0	12	42	150	0	0	0	35	0	0	48	0	0	0	0	0	171	0	48	15	602	32	0	0	0	0	0	39	0	21	107	8	0	0	0	36	0	0	0	89	0	31	0
"msp_1311"	83	0	0	0	0	0	0	0	13	0	0	0	21	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	15	0	0	0	0	0	0	0	0	532	0	0	0	0	0	158	0	0	0	0	0	0	0
"msp_1312"	0	362	20	0	120	0	45	0	0	41	14	236	196	0	237	0	59	226	87	0	454	0	47	9	0	34	50	125	0	226	93	8	0	116	0	54	54	0	16	25	137	55	0	0	0	0	16	0	389	21	0	219	11	175	237	34	0	130	665	13	45	202	54	0	0	233	41	44	27	22	134
"msp_1315"	0	146	0	30	47	0	26	45	0	0	0	0	0	32	0	0	40	94	22	0	0	61	24	49	0	0	40	19	0	0	30	51	15	0	24	35	0	0	0	21	0	23	0	0	0	26	55	0	16	101	0	0	90	0	10	0	0	0	0	0	0	32	71	0	0	0	49	0	9	49	0
"msp_1323"	489	0	365	79	192	226	65	1730	3930	77	671	309	54	215	408	0	0	357	29	319	40	1459	125	22	868	0	24	190	388	234	29	0	1593	50	2363	600	810	285	76	37	1009	711	581	172	51	572	64	184	23	73	1190	707	0	95	678	42	740	500	868	47	156	54	224	31	3773	1431	187	0	467	1110	635
"msp_1325"	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	10	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	9	0	0	0	0	20	0	0	6	0	0	0
"msp_1329"	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1331"	0	0	0	0	0	25	0	0	0	0	0	0	308	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1336"	0	0	0	0	0	0	0	0	0	26	0	0	0	0	106	0	24	4	2139	0	0	0	0	5	5	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0
"msp_1339"	37	107	0	7	434	114	29	23	0	0	37	0	33	204	0	128	31	8	56	51	0	0	91	7	37	0	0	32	31	20	139	31	0	851	1380	0	46	0	0	89	175	0	0	0	0	0	126	129	333	14	172	0	146	20	0	28	0	22	149	34	287	37	0	0	66	123	42	170	0	156	49
"msp_1342"	0	0	46	0	0	0	0	542	144	0	0	74	0	373	35	0	0	3539	0	31	0	114	0	0	117	0	220	0	527	549	1596	0	0	0	1090	0	0	0	0	0	26	42	0	139	74	479	0	0	0	62	0	2585	0	45	0	0	151	292	0	0	0	0	138	45	29	0	0	0	0	50	0
"msp_1343"	58	0	0	0	0	0	0	0	0	0	61	80	0	748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	1162	0	0	0	0	28	0	0	0	0	0	0	0	0	0	16	0	480	0	0	0	0	0	0	0	0	0	16	0	0
"msp_1347c"	0	0	0	0	0	403	0	407	462	402	72	268	0	0	0	0	0	877	0	0	0	0	1026	0	0	0	0	0	542	71	0	0	0	0	952	0	0	0	0	0	0	446	366	253	662	0	277	0	0	1073	2055	602	0	30	189	0	284	305	0	0	0	0	252	332	0	0	81	0	297	987	0
"msp_1349"	388	644	965	214	5	310	234	0	969	12	524	134	232	78	326	8	0	61	0	227	167	106	0	0	855	1745	224	508	0	321	575	224	991	1957	667	929	26	473	635	598	741	105	0	50	0	388	268	239	283	0	713	0	461	0	779	99	0	596	242	39	0	391	0	0	188	0	257	0	165	0	438
"msp_1351"	0	0	229	0	0	0	0	0	13	0	0	0	0	0	0	10	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1353"	158	0	0	0	0	0	0	140	9	20	0	0	0	75	0	0	193	88	0	0	0	74	167	38	35	0	90	28	51	39	339	0	0	0	0	54	0	0	0	0	31	113	141	132	111	96	41	192	0	340	59	23	0	54	39	0	77	69	0	0	0	0	119	168	0	0	36	0	44	0	0
"msp_1356"	42	580	583	232	89	95	1756	182	0	0	12	0	378	69	89	0	0	39	96	39	0	384	197	66	97	69	179	0	0	191	156	106	121	836	85	1548	155	0	19	550	42	83	0	0	0	37	97	14	13	57	334	123	702	97	125	1097	49	0	365	314	135	139	0	18	0	0	59	19	64	103	21
"msp_1358"	0	78	0	0	0	0	0	0	0	0	0	0	63	0	0	0	32	0	0	31	0	0	0	0	0	38	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	630	0	0	0	0	0	0	0	19	0	56	0	0	40	0	8	0	0	0	0	0	0	0
